EmpId,Date,Present,IsManual,InTime,OutTime,InDiff,OutDiff,IsLate,EarlyDeparture,MachineNo,IPAddress
E0082,2025-01-03,True,False,10:17:10,19:59:44,-12.83,-0.27,False,True,M03,192.168.1.20
E0083,2025-01-03,True,False,10:28:57,20:03:22,-1.05,3.37,False,False,M03,192.168.1.20
E0084,2025-01-03,True,False,10:37:21,19:41:56,7.35,-18.07,True,True,M02,192.168.1.15
E0085,2025-01-03,True,False,10:38:19,,8.32,,True,,M02,192.168.1.15
E0086,2025-01-03,True,False,10:25:16,19:45:09,-4.73,-14.85,False,True,M03,192.168.1.20
E0087,2025-01-03,True,False,10:21:52,20:05:40,-8.13,5.67,False,False,M01,192.168.1.10
E0088,2025-01-03,True,False,10:26:23,19:35:41,-3.62,-24.32,False,True,M02,192.168.1.15
E0089,2025-01-03,False,,,,,,,,,
E0090,2025-01-03,False,,,,,,,,,
E0091,2025-01-03,True,False,10:38:10,20:05:38,8.17,5.63,True,False,M04_HQ,10.0.0.5
E0092,2025-01-03,True,False,10:32:23,20:06:45,2.38,6.75,True,False,M03,192.168.1.20
E0093,2025-01-03,True,False,10:41:58,20:17:20,11.97,17.33,True,False,M01,192.168.1.10
E0094,2025-01-03,True,False,10:46:20,20:00:35,16.33,0.58,True,False,M02,192.168.1.15
E0095,2025-01-03,True,False,10:36:50,20:09:43,6.83,9.72,True,False,M03,192.168.1.20
E0096,2025-01-03,True,False,10:45:54,20:24:20,15.9,24.33,True,False,M03,192.168.1.20
E0097,2025-01-03,True,False,10:36:36,20:02:01,6.6,2.02,True,False,M03,192.168.1.20
E0098,2025-01-03,True,False,10:47:23,20:18:59,17.38,18.98,True,False,M01,192.168.1.10
E0099,2025-01-03,True,False,10:33:16,19:59:25,3.27,-0.58,True,True,M03,192.168.1.20
E0100,2025-01-03,True,False,10:17:21,20:04:06,-12.65,4.1,False,False,M02,192.168.1.15
E0001,2025-01-06,True,False,10:29:50,20:04:26,-0.17,4.43,False,False,M01,192.168.1.10
E0002,2025-01-06,True,False,10:31:05,19:26:48,1.08,-33.2,True,True,M02,192.168.1.15
E0003,2025-01-06,True,False,10:28:52,19:40:17,-1.13,-19.72,False,True,M02,192.168.1.15
E0004,2025-01-06,True,False,10:39:03,20:04:34,9.05,4.57,True,False,M03,192.168.1.20
E0005,2025-01-06,True,False,10:34:02,19:59:10,4.03,-0.83,True,True,M03,192.168.1.20
E0006,2025-01-06,True,False,10:30:23,19:44:08,0.38,-15.87,True,True,M01,192.168.1.10
E0007,2025-01-06,True,False,10:19:25,20:03:38,-10.58,3.63,False,False,M01,192.168.1.10
E0008,2025-01-06,True,False,10:25:35,19:59:11,-4.42,-0.82,False,True,M01,192.168.1.10
E0009,2025-01-06,True,False,10:24:28,20:02:53,-5.53,2.88,False,False,M02,192.168.1.15
E0010,2025-01-06,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M03,192.168.1.20
E0011,2025-01-06,True,False,10:24:22,19:50:06,-5.63,-9.9,False,True,M02,192.168.1.15
E0012,2025-01-06,True,False,10:11:57,20:06:48,-18.05,6.8,False,False,M01,192.168.1.10
E0013,2025-01-06,True,False,10:26:10,20:03:04,-3.83,3.07,False,False,M01,192.168.1.10
E0014,2025-01-06,True,False,10:19:36,20:05:38,-10.4,5.63,False,False,M02,192.168.1.15
E0015,2025-01-06,True,False,10:37:44,19:55:03,7.73,-4.95,True,True,M02,192.168.1.15
E0016,2025-01-06,True,False,10:30:05,20:00:35,0.08,0.58,True,False,M02,192.168.1.15
E0017,2025-01-06,True,False,10:51:16,20:13:32,21.27,13.53,True,False,M01,192.168.1.10
E0018,2025-01-06,True,False,10:23:04,20:06:14,-6.93,6.23,False,False,M03,192.168.1.20
E0019,2025-01-06,True,False,10:44:11,20:18:04,14.18,18.07,True,False,M02,192.168.1.15
E0020,2025-01-06,True,False,,19:38:55,,-21.08,,True,M03,192.168.1.20
E0021,2025-01-06,True,False,10:23:59,20:14:40,-6.02,14.67,False,False,M01,192.168.1.10
E0022,2025-01-06,True,False,10:29:18,20:04:16,-0.7,4.27,False,False,M03,192.168.1.20
E0023,2025-01-06,True,False,10:27:19,19:40:48,-2.68,-19.2,False,True,M01,192.168.1.10
E0024,2025-01-06,True,False,10:43:55,20:13:56,13.92,13.93,True,False,M03,192.168.1.20
E0025,2025-01-06,True,False,10:16:10,20:05:31,-13.83,5.52,False,False,M02,192.168.1.15
E0026,2025-01-06,True,False,10:33:29,19:31:47,3.48,-28.22,True,True,M02,192.168.1.15
E0027,2025-01-06,True,False,10:28:14,19:39:47,-1.77,-20.22,False,True,M03,192.168.1.20
E0028,2025-01-06,True,False,10:33:06,19:57:17,3.1,-2.72,True,True,M03,192.168.1.20
E0029,2025-01-06,True,False,,19:59:31,,-0.48,,True,M01,192.168.1.10
E0030,2025-01-06,True,False,10:19:33,20:04:16,-10.45,4.27,False,False,M01,192.168.1.10
E0031,2025-01-06,True,False,10:31:16,,1.27,,True,,M02,192.168.1.15
E0032,2025-01-06,True,False,10:31:46,20:01:13,1.77,1.22,True,False,M03,192.168.1.20
E0033,2025-01-06,True,False,10:29:55,19:50:23,-0.08,-9.62,False,True,M01,192.168.1.10
E0034,2025-01-06,True,False,10:40:40,19:49:20,10.67,-10.67,True,True,M03,192.168.1.20
E0035,2025-01-06,True,False,10:19:28,19:51:25,-10.53,-8.58,False,True,M02,192.168.1.15
E0036,2025-01-06,True,False,10:35:01,19:56:17,5.02,-3.72,True,True,M02,192.168.1.15
E0037,2025-01-06,True,False,10:15:09,20:07:42,-14.85,7.7,False,False,M03,192.168.1.20
E0038,2025-01-06,True,False,10:30:22,19:58:05,0.37,-1.92,True,True,M03,192.168.1.20
E0039,2025-01-06,False,,,,,,,,,
E0040,2025-01-06,True,False,10:36:18,20:10:47,6.3,10.78,True,False,M01,192.168.1.10
E0041,2025-01-06,True,False,10:21:33,19:52:27,-8.45,-7.55,False,True,M02,192.168.1.15
E0042,2025-01-06,False,,,,,,,,,
E0043,2025-01-06,True,False,10:32:16,19:41:28,2.27,-18.53,True,True,M03,192.168.1.20
E0044,2025-01-06,True,False,10:32:44,20:03:53,2.73,3.88,True,False,M01,192.168.1.10
E0045,2025-01-06,True,False,10:23:06,19:41:35,-6.9,-18.42,False,True,M03,192.168.1.20
E0046,2025-01-06,True,False,10:28:59,19:43:52,-1.02,-16.13,False,True,M01,192.168.1.10
E0047,2025-01-06,True,False,10:34:30,19:48:52,4.5,-11.13,True,True,M01,192.168.1.10
E0048,2025-01-06,True,False,10:33:40,20:18:07,3.67,18.12,True,False,M02,192.168.1.15
E0049,2025-01-06,True,False,,19:56:37,,-3.38,,True,M01,192.168.1.10
E0050,2025-01-06,True,False,10:31:19,20:19:51,1.32,19.85,True,False,M01,192.168.1.10
E0051,2025-01-06,True,False,10:24:17,20:03:15,-5.72,3.25,False,False,M02,192.168.1.15
E0052,2025-01-06,True,False,10:33:37,19:48:45,3.62,-11.25,True,True,M01,192.168.1.10
E0053,2025-01-06,True,False,10:47:49,20:13:13,17.82,13.22,True,False,M01,192.168.1.10
E0054,2025-01-06,True,False,10:21:26,19:56:19,-8.57,-3.68,False,True,M01,192.168.1.10
E0055,2025-01-06,True,False,10:30:01,19:59:39,0.02,-0.35,True,True,M03,192.168.1.20
E0056,2025-01-06,True,False,10:18:54,20:01:59,-11.1,1.98,False,False,M02,192.168.1.15
E0057,2025-01-06,True,False,10:38:42,20:23:52,8.7,23.87,True,False,M01,192.168.1.10
E0058,2025-01-06,True,False,10:32:32,19:58:46,2.53,-1.23,True,True,M03,192.168.1.20
E0059,2025-01-06,True,False,10:37:43,20:05:34,7.72,5.57,True,False,M02,192.168.1.15
E0060,2025-01-06,True,False,10:30:30,19:37:17,0.5,-22.72,True,True,M01,192.168.1.10
E0061,2025-01-06,True,False,10:32:45,19:41:09,2.75,-18.85,True,True,M03,192.168.1.20
E0062,2025-01-06,True,False,10:30:42,20:16:48,0.7,16.8,True,False,M03,192.168.1.20
E0063,2025-01-06,True,False,10:31:03,19:50:11,1.05,-9.82,True,True,M01,192.168.1.10
E0064,2025-01-06,True,False,10:26:51,19:40:10,-3.15,-19.83,False,True,M01,192.168.1.10
E0065,2025-01-06,True,False,10:39:43,19:39:20,9.72,-20.67,True,True,M02,192.168.1.15
E0066,2025-01-06,True,False,10:31:57,20:09:46,1.95,9.77,True,False,M01,192.168.1.10
E0067,2025-01-06,True,False,10:24:30,20:08:54,-5.5,8.9,False,False,M03,192.168.1.20
E0068,2025-01-06,True,False,10:20:43,20:04:43,-9.28,4.72,False,False,M03,192.168.1.20
E0069,2025-01-06,False,,,,,,,,,
E0070,2025-01-06,True,False,10:18:24,20:03:52,-11.6,3.87,False,False,M03,192.168.1.20
E0071,2025-01-06,True,False,10:18:12,20:00:01,-11.8,0.02,False,False,M03,192.168.1.20
E0072,2025-01-06,True,False,10:36:25,19:41:26,6.42,-18.57,True,True,M02,192.168.1.15
E0073,2025-01-06,True,False,10:37:13,20:10:57,7.22,10.95,True,False,M02,192.168.1.15
E0074,2025-01-06,True,False,10:27:19,19:35:52,-2.68,-24.13,False,True,M02,192.168.1.15
E0075,2025-01-06,True,False,10:19:56,20:03:21,-10.07,3.35,False,False,M01,192.168.1.10
E0076,2025-01-06,True,False,10:37:09,20:22:51,7.15,22.85,True,False,M01,192.168.1.10
E0077,2025-01-06,True,False,10:34:21,20:20:08,4.35,20.13,True,False,M01,192.168.1.10
E0078,2025-01-06,True,False,10:39:19,20:05:38,9.32,5.63,True,False,M02,192.168.1.15
E0079,2025-01-06,True,False,10:28:28,19:41:16,-1.53,-18.73,False,True,M02,192.168.1.15
E0080,2025-01-06,True,False,10:35:29,19:40:30,5.48,-19.5,True,True,M01,192.168.1.10
E0081,2025-01-06,True,False,10:34:41,19:42:46,4.68,-17.23,True,True,M02,192.168.1.15
E0082,2025-01-06,True,False,10:28:26,20:00:35,-1.57,0.58,False,False,M03,192.168.1.20
E0083,2025-01-06,True,False,10:20:56,19:54:35,-9.07,-5.42,False,True,M03,192.168.1.20
E0084,2025-01-06,True,False,10:38:31,19:41:23,8.52,-18.62,True,True,M02,192.168.1.15
E0085,2025-01-06,True,False,10:30:45,20:02:26,0.75,2.43,True,False,M02,192.168.1.15
E0086,2025-01-06,True,False,10:30:11,19:58:37,0.18,-1.38,True,True,M03,192.168.1.20
E0087,2025-01-06,True,False,10:30:07,19:55:19,0.12,-4.68,True,True,M01,192.168.1.10
E0088,2025-01-06,True,False,10:28:09,20:17:34,-1.85,17.57,False,False,M02,192.168.1.15
E0089,2025-01-06,False,,,,,,,,,
E0090,2025-01-06,False,,,,,,,,,
E0091,2025-01-06,True,False,10:32:04,19:36:01,2.07,-23.98,True,True,M01,192.168.1.10
E0092,2025-01-06,True,False,10:43:01,20:01:27,13.02,1.45,True,False,M03,192.168.1.20
E0093,2025-01-06,True,False,10:39:54,19:47:18,9.9,-12.7,True,True,M01,192.168.1.10
E0094,2025-01-06,True,False,10:31:17,19:55:12,1.28,-4.8,True,True,M02,192.168.1.15
E0095,2025-01-06,True,False,10:41:27,20:20:03,11.45,20.05,True,False,M03,192.168.1.20
E0096,2025-01-06,True,False,10:27:09,19:50:31,-2.85,-9.48,False,True,M03,192.168.1.20
E0097,2025-01-06,True,False,10:18:48,20:03:42,-11.2,3.7,False,False,M03,192.168.1.20
E0098,2025-01-06,True,False,10:21:55,20:09:06,-8.08,9.1,False,False,M01,192.168.1.10
E0099,2025-01-06,True,False,10:18:34,19:52:58,-11.43,-7.03,False,True,M03,192.168.1.20
E0100,2025-01-06,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M02,192.168.1.15
E0001,2025-01-07,True,False,10:37:21,19:53:35,7.35,-6.42,True,True,M01,192.168.1.10
E0002,2025-01-07,True,False,10:19:00,19:58:48,-11.0,-1.2,False,True,M02,192.168.1.15
E0003,2025-01-07,True,False,10:46:34,20:19:00,16.57,19.0,True,False,M02,192.168.1.15
E0004,2025-01-07,True,False,10:33:50,19:46:15,3.83,-13.75,True,True,M03,192.168.1.20
E0005,2025-01-07,True,False,10:40:42,20:19:18,10.7,19.3,True,False,M03,192.168.1.20
E0006,2025-01-07,True,False,10:29:08,20:06:00,-0.87,6.0,False,False,M01,192.168.1.10
E0007,2025-01-07,True,False,10:36:21,19:48:06,6.35,-11.9,True,True,M01,192.168.1.10
E0008,2025-01-07,True,False,10:31:45,20:09:04,1.75,9.07,True,False,M01,192.168.1.10
E0009,2025-01-07,True,False,10:44:59,20:19:41,14.98,19.68,True,False,M02,192.168.1.15
E0010,2025-01-07,True,False,10:27:27,19:41:24,-2.55,-18.6,False,True,M03,192.168.1.20
E0011,2025-01-07,True,False,10:28:50,19:32:22,-1.17,-27.63,False,True,M02,192.168.1.15
E0012,2025-01-07,True,False,10:43:29,20:07:04,13.48,7.07,True,False,M01,192.168.1.10
E0013,2025-01-07,False,,,,,,,,,
E0014,2025-01-07,True,False,10:40:12,20:11:52,10.2,11.87,True,False,M01,192.168.1.10
E0015,2025-01-07,True,False,10:18:04,20:02:11,-11.93,2.18,False,False,M02,192.168.1.15
E0016,2025-01-07,True,False,10:33:23,19:52:40,3.38,-7.33,True,True,M02,192.168.1.15
E0017,2025-01-07,True,False,10:23:52,20:11:57,-6.13,11.95,False,False,M01,192.168.1.10
E0018,2025-01-07,True,False,10:34:57,19:53:00,4.95,-7.0,True,True,M03,192.168.1.20
E0019,2025-01-07,True,False,10:50:11,20:11:33,20.18,11.55,True,False,M02,192.168.1.15
E0020,2025-01-07,True,False,10:34:01,,4.02,,True,,M03,192.168.1.20
E0021,2025-01-07,True,False,10:23:11,19:46:08,-6.82,-13.87,False,True,M01,192.168.1.10
E0022,2025-01-07,True,False,10:19:31,20:06:43,-10.48,6.72,False,False,M03,192.168.1.20
E0023,2025-01-07,True,False,10:20:38,20:05:51,-9.37,5.85,False,False,M01,192.168.1.10
E0024,2025-01-07,True,False,10:38:03,20:17:54,8.05,17.9,True,False,M03,192.168.1.20
E0025,2025-01-07,True,False,10:36:36,19:41:14,6.6,-18.77,True,True,M02,192.168.1.15
E0026,2025-01-07,True,False,10:26:32,19:45:00,-3.47,-15.0,False,True,M02,192.168.1.15
E0027,2025-01-07,True,False,10:36:04,20:02:59,6.07,2.98,True,False,M03,192.168.1.20
E0028,2025-01-07,True,False,10:45:00,20:04:59,15.0,4.98,True,False,M03,192.168.1.20
E0029,2025-01-07,False,,,,,,,,,
E0030,2025-01-07,True,False,10:30:28,20:12:55,0.47,12.92,True,False,M01,192.168.1.10
E0031,2025-01-07,True,False,10:24:19,20:17:05,-5.68,17.08,False,False,M02,192.168.1.15
E0032,2025-01-07,True,False,10:36:04,20:05:06,6.07,5.1,True,False,M03,192.168.1.20
E0033,2025-01-07,True,False,10:32:26,19:44:04,2.43,-15.93,True,True,M01,192.168.1.10
E0034,2025-01-07,True,False,10:28:31,19:38:47,-1.48,-21.22,False,True,M03,192.168.1.20
E0035,2025-01-07,True,False,10:31:51,20:06:32,1.85,6.53,True,False,M02,192.168.1.15
E0036,2025-01-07,True,False,10:38:24,20:16:44,8.4,16.73,True,False,M01,192.168.1.10
E0037,2025-01-07,True,False,10:19:20,20:09:34,-10.67,9.57,False,False,M03,192.168.1.20
E0038,2025-01-07,True,False,10:29:20,19:34:56,-0.67,-25.07,False,True,M03,192.168.1.20
E0039,2025-01-07,False,,,,,,,,,
E0040,2025-01-07,False,,,,,,,,,
E0041,2025-01-07,True,False,10:15:01,20:02:35,-14.98,2.58,False,False,M02,192.168.1.15
E0042,2025-01-07,True,False,10:23:11,20:02:29,-6.82,2.48,False,False,M01,192.168.1.10
E0043,2025-01-07,True,False,10:20:13,20:00:18,-9.78,0.3,False,False,M03,192.168.1.20
E0044,2025-01-07,True,False,10:41:51,19:47:22,11.85,-12.63,True,True,M01,192.168.1.10
E0045,2025-01-07,True,False,10:38:29,20:22:11,8.48,22.18,True,False,M03,192.168.1.20
E0046,2025-01-07,True,False,10:33:14,20:02:52,3.23,2.87,True,False,M03,192.168.1.20
E0047,2025-01-07,True,False,10:44:34,20:12:14,14.57,12.23,True,False,M01,192.168.1.10
E0048,2025-01-07,True,False,10:39:20,19:34:31,9.33,-25.48,True,True,M02,192.168.1.15
E0049,2025-01-07,True,False,10:23:38,20:12:02,-6.37,12.03,False,False,M01,192.168.1.10
E0050,2025-01-07,True,False,10:41:50,20:18:03,11.83,18.05,True,False,M01,192.168.1.10
E0051,2025-01-07,True,False,10:33:02,20:01:27,3.03,1.45,True,False,M02,192.168.1.15
E0052,2025-01-07,True,False,10:35:06,19:31:43,5.1,-28.28,True,True,M01,192.168.1.10
E0053,2025-01-07,True,False,10:17:26,20:09:18,-12.57,9.3,False,False,M01,192.168.1.10
E0054,2025-01-07,False,,,,,,,,,
E0055,2025-01-07,True,False,10:31:44,19:50:37,1.73,-9.38,True,True,M03,192.168.1.20
E0056,2025-01-07,True,False,10:24:33,20:11:55,-5.45,11.92,False,False,M02,192.168.1.15
E0057,2025-01-07,True,False,10:18:47,20:05:12,-11.22,5.2,False,False,M01,192.168.1.10
E0058,2025-01-07,True,False,10:32:33,20:02:40,2.55,2.67,True,False,M03,192.168.1.20
E0059,2025-01-07,True,False,10:41:17,20:11:54,11.28,11.9,True,False,M02,192.168.1.15
E0060,2025-01-07,True,False,10:28:20,19:46:55,-1.67,-13.08,False,True,M01,192.168.1.10
E0061,2025-01-07,True,False,10:19:58,20:00:08,-10.03,0.13,False,False,M03,192.168.1.20
E0062,2025-01-07,True,False,10:40:56,19:49:43,10.93,-10.28,True,True,M03,192.168.1.20
E0063,2025-01-07,True,False,10:41:03,20:07:26,11.05,7.43,True,False,M01,192.168.1.10
E0064,2025-01-07,True,False,10:26:30,19:40:28,-3.5,-19.53,False,True,M01,192.168.1.10
E0065,2025-01-07,True,False,10:42:18,20:11:10,12.3,11.17,True,False,M02,192.168.1.15
E0066,2025-01-07,True,False,10:25:29,19:58:19,-4.52,-1.68,False,True,M01,192.168.1.10
E0067,2025-01-07,True,False,10:31:08,19:35:54,1.13,-24.1,True,True,M03,192.168.1.20
E0068,2025-01-07,True,False,10:27:43,19:55:16,-2.28,-4.73,False,True,M03,192.168.1.20
E0069,2025-01-07,False,,,,,,,,,
E0070,2025-01-07,True,False,10:20:33,20:07:45,-9.45,7.75,False,False,M03,192.168.1.20
E0071,2025-01-07,True,False,10:28:10,19:31:57,-1.83,-28.05,False,True,M03,192.168.1.20
E0072,2025-01-07,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M02,192.168.1.15
E0073,2025-01-07,True,False,10:18:55,20:01:48,-11.08,1.8,False,False,M02,192.168.1.15
E0074,2025-01-07,True,False,10:17:28,20:11:53,-12.53,11.88,False,False,M02,192.168.1.15
E0075,2025-01-07,True,False,10:29:35,19:35:17,-0.42,-24.72,False,True,M01,192.168.1.10
E0076,2025-01-07,True,False,10:30:37,19:39:10,0.62,-20.83,True,True,M01,192.168.1.10
E0077,2025-01-07,True,False,10:30:07,19:58:48,0.12,-1.2,True,True,M01,192.168.1.10
E0078,2025-01-07,True,False,10:36:21,19:45:37,6.35,-14.38,True,True,M02,192.168.1.15
E0079,2025-01-07,True,False,10:37:38,20:10:59,7.63,10.98,True,False,M02,192.168.1.15
E0080,2025-01-07,True,False,10:27:27,19:42:40,-2.55,-17.33,False,True,M01,192.168.1.10
E0081,2025-01-07,True,False,10:30:41,19:47:34,0.68,-12.43,True,True,M02,192.168.1.15
E0082,2025-01-07,True,False,10:46:26,19:55:51,16.43,-4.15,True,True,M03,192.168.1.20
E0083,2025-01-07,True,False,10:37:50,20:28:36,7.83,28.6,True,False,M03,192.168.1.20
E0084,2025-01-07,True,False,10:42:38,20:30:56,12.63,30.93,True,False,M02,192.168.1.15
E0085,2025-01-07,True,False,10:22:24,20:08:44,-7.6,8.73,False,False,M02,192.168.1.15
E0086,2025-01-07,True,False,10:44:25,20:16:51,14.42,16.85,True,False,M03,192.168.1.20
E0087,2025-01-07,True,False,10:22:00,16:54:20,-8.0,-185.67,False,True,M01,192.168.1.10
E0088,2025-01-07,True,False,10:31:51,19:39:57,1.85,-20.05,True,True,M02,192.168.1.15
E0089,2025-01-07,True,False,10:28:49,20:10:59,-1.18,10.98,False,False,M01,192.168.1.10
E0090,2025-01-07,False,,,,,,,,,
E0091,2025-01-07,True,False,10:37:07,19:44:06,7.12,-15.9,True,True,M01,192.168.1.10
E0092,2025-01-07,True,False,10:38:12,20:20:01,8.2,20.02,True,False,M03,192.168.1.20
E0093,2025-01-07,True,False,10:43:17,20:20:32,13.28,20.53,True,False,M01,192.168.1.10
E0094,2025-01-07,True,False,10:33:06,20:00:17,3.1,0.28,True,False,M02,192.168.1.15
E0095,2025-01-07,True,False,10:23:09,20:06:38,-6.85,6.63,False,False,M03,192.168.1.20
E0096,2025-01-07,True,False,10:23:22,19:56:58,-6.63,-3.03,False,True,M03,192.168.1.20
E0097,2025-01-07,True,False,10:28:39,19:46:25,-1.35,-13.58,False,True,M03,192.168.1.20
E0098,2025-01-07,True,False,10:36:40,19:48:43,6.67,-11.28,True,True,M01,192.168.1.10
E0099,2025-01-07,True,False,10:23:06,20:12:36,-6.9,12.6,False,False,M04_HQ,10.0.0.5
E0100,2025-01-07,True,False,10:30:17,19:36:40,0.28,-23.33,True,True,M02,192.168.1.15
E0001,2025-01-08,False,,,,,,,,,
E0002,2025-01-08,False,,,,,,,,,
E0003,2025-01-08,True,False,10:15:15,20:04:28,-14.75,4.47,False,False,M02,192.168.1.15
E0004,2025-01-08,True,False,10:21:56,20:04:46,-8.07,4.77,False,False,M03,192.168.1.20
E0005,2025-01-08,True,False,10:40:28,20:19:16,10.47,19.27,True,False,M03,192.168.1.20
E0006,2025-01-08,True,False,10:37:17,19:55:50,7.28,-4.17,True,True,M01,192.168.1.10
E0007,2025-01-08,False,,,,,,,,,
E0008,2025-01-08,True,False,10:18:00,20:04:38,-12.0,4.63,False,False,M01,192.168.1.10
E0009,2025-01-08,True,False,10:22:00,,-8.0,,False,,M02,192.168.1.15
E0010,2025-01-08,True,False,10:32:45,19:45:06,2.75,-14.9,True,True,M03,192.168.1.20
E0011,2025-01-08,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M02,192.168.1.15
E0012,2025-01-08,True,False,10:29:08,20:07:53,-0.87,7.88,False,False,M01,192.168.1.10
E0013,2025-01-08,True,False,10:31:57,19:55:20,1.95,-4.67,True,True,M02,192.168.1.15
E0014,2025-01-08,True,False,10:37:58,19:57:50,7.97,-2.17,True,True,M02,192.168.1.15
E0015,2025-01-08,True,False,10:36:09,19:59:05,6.15,-0.92,True,True,M02,192.168.1.15
E0016,2025-01-08,False,,,,,,,,,
E0017,2025-01-08,True,False,10:37:59,20:12:42,7.98,12.7,True,False,M01,192.168.1.10
E0018,2025-01-08,True,False,10:32:13,19:51:44,2.22,-8.27,True,True,M03,192.168.1.20
E0019,2025-01-08,True,False,10:46:25,20:07:36,16.42,7.6,True,False,M02,192.168.1.15
E0020,2025-01-08,True,False,10:14:53,20:07:31,-15.12,7.52,False,False,M03,192.168.1.20
E0021,2025-01-08,True,False,10:25:39,19:47:18,-4.35,-12.7,False,True,M01,192.168.1.10
E0022,2025-01-08,True,False,10:33:31,19:57:07,3.52,-2.88,True,True,M03,192.168.1.20
E0023,2025-01-08,True,False,10:34:42,20:10:07,4.7,10.12,True,False,M01,192.168.1.10
E0024,2025-01-08,True,False,10:37:02,19:41:42,7.03,-18.3,True,True,M03,192.168.1.20
E0025,2025-01-08,True,False,10:16:49,20:07:57,-13.18,7.95,False,False,M02,192.168.1.15
E0026,2025-01-08,True,False,10:27:44,19:47:21,-2.27,-12.65,False,True,M02,192.168.1.15
E0027,2025-01-08,True,False,10:29:34,20:12:07,-0.43,12.12,False,False,M03,192.168.1.20
E0028,2025-01-08,True,False,10:49:19,20:11:19,19.32,11.32,True,False,M03,192.168.1.20
E0029,2025-01-08,False,,,,,,,,,
E0030,2025-01-08,True,False,10:34:42,20:04:30,4.7,4.5,True,False,M01,192.168.1.10
E0031,2025-01-08,True,False,10:37:46,20:20:14,7.77,20.23,True,False,M02,192.168.1.15
E0032,2025-01-08,True,False,10:30:00,19:42:28,0.0,-17.53,False,True,M03,192.168.1.20
E0033,2025-01-08,True,False,10:21:55,20:00:58,-8.08,0.97,False,False,M01,192.168.1.10
E0034,2025-01-08,True,False,10:19:35,20:06:45,-10.42,6.75,False,False,M03,192.168.1.20
E0035,2025-01-08,False,,,,,,,,,
E0036,2025-01-08,False,,,,,,,,,
E0037,2025-01-08,True,False,10:37:07,19:49:57,7.12,-10.05,True,True,M03,192.168.1.20
E0038,2025-01-08,True,False,10:33:46,19:40:56,3.77,-19.07,True,True,M03,192.168.1.20
E0039,2025-01-08,True,False,10:32:15,20:18:28,2.25,18.47,True,False,M01,192.168.1.10
E0040,2025-01-08,False,,,,,,,,,
E0041,2025-01-08,True,False,10:27:42,20:11:07,-2.3,11.12,False,False,M02,192.168.1.15
E0042,2025-01-08,True,False,10:39:43,19:58:47,9.72,-1.22,True,True,M01,192.168.1.10
E0043,2025-01-08,True,False,10:25:41,17:32:47,-4.32,-147.22,False,True,M03,192.168.1.20
E0044,2025-01-08,True,False,10:12:09,20:09:36,-17.85,9.6,False,False,M01,192.168.1.10
E0045,2025-01-08,True,False,10:27:39,20:05:58,-2.35,5.97,False,False,M03,192.168.1.20
E0046,2025-01-08,True,False,10:42:19,20:12:01,12.32,12.02,True,False,M01,192.168.1.10
E0047,2025-01-08,True,False,10:44:25,20:15:58,14.42,15.97,True,False,M01,192.168.1.10
E0048,2025-01-08,True,False,10:49:22,20:04:52,19.37,4.87,True,False,M02,192.168.1.15
E0049,2025-01-08,True,False,10:18:05,20:06:00,-11.92,6.0,False,False,M01,192.168.1.10
E0050,2025-01-08,True,False,10:23:12,20:06:42,-6.8,6.7,False,False,M01,192.168.1.10
E0051,2025-01-08,True,False,10:34:34,19:55:59,4.57,-4.02,True,True,M02,192.168.1.15
E0052,2025-01-08,True,False,10:33:27,20:16:29,3.45,16.48,True,False,M01,192.168.1.10
